Customer_ID,sentiment_score,duration,zipcode,growthrate_households,wealth_index,population_agegroup,credit_score,median_household_income,median_disposable_income,median_net_worth,median_home_value,probability_appointment_sale,probability_opportunity_appointment,probability_lead_opportunity,probability_enquiry_lead
9698,2.531868044257253,31.32068106019828,34860,0.14,53,1,5,51766,44012,66986,171705,0.017192437609043765,0.035125342,0.074288658,0.14065530633029288
125,4.651203201631446,6.369564553757677,26740,-0.07,70,4,7,54932,45498,137506,121073,0.020401884876279586,0.041610839,0.087669049,0.1648769984228654
336,4.778829526689927,54.00668735987451,26740,-0.07,70,4,7,54932,45498,137506,121073,0.020545546,0.041900615089172866,0.088264453,0.16594692290178947
1159,1.5442249377265718,8.738972567288354,26740,-0.07,70,4,7,54932,45498,137506,121073,0.020004855071824035,0.040809761175838344,0.086021985,0.16191376470438323
3523,1.6270517903971786,18.52684683877603,26740,-0.07,70,4,7,54932,45498,137506,121073,0.020059669,0.040920378,0.086249515,0.16232342094341234
3697,4.851481976007239,59.39547774,26740,-0.07,70,4,7,54932,45498,137506,121073,0.020617735117524738,0.042046210398317796,0.08856353,0.16648410105414235
4585,4.775155556831832,2.713646168292389,26740,-0.07,70,4,7,54932,45498,137506,121073,0.020620174991244244,0.042051131,0.088573636,0.16650225135144403
8587,4.7766974540226474,20.513830866619866,26740,-0.07,70,4,7,54932,45498,137506,121073,0.020691587151742907,0.042195147056276694,0.088869415,0.16703333363700124
8739,1.6545673653116948,15.707611323449274,26740,-0.07,70,4,7,54932,45498,137506,121073,0.020038955732733732,0.040878579,0.086163541,0.1621686401619602
9460,4.080121874806066,33.61556064353506,26740,-0.07,70,4,7,54932,45498,137506,121073,0.020467307,0.041742806969714774,0.08794023,0.16536438652304108
9567,4.940135380023839,13.223979633822381,26740,-0.07,70,4,7,54932,45498,137506,121073,0.020618712890059676,0.042048182,0.08856758,0.1664913747767971
126,3.441452031272628,9.578467531,10740,0.43,86,1,3,64048,53267,129383,236801,0.041925026611055016,0.084521984,0.17357194787294739,0.31227658193703645
635,1.736994606290697,15.689295293704216,10740,0.43,86,1,3,64048,53267,129383,236801,0.041349021,0.08338677,0.17135802919489074,0.3086540647146263
1879,4.075056722884641,7.736025582217795,10740,0.43,86,1,3,64048,53267,129383,236801,0.042210856177336664,0.085085039,0.17466885093768592,0.31406792579722154
2698,3.7581368356216607,47.77686950153695,10740,0.43,86,1,3,64048,53267,129383,236801,0.042128411,0.084922649,0.17435257517715985,0.3135516535618792
3085,3.7322783007604965,52.36407262538739,10740,0.43,86,1,3,64048,53267,129383,236801,0.042133171,0.084932024,0.1743708361288807,0.3135814669828265
3410,2.519839809,28.872591333444564,10740,0.43,86,1,3,64048,53267,129383,236801,0.041482520072642415,0.083649939,0.17187155018901468,0.30949514370155207
3920,3.283412102177251,157.14563758368823,10740,0.43,86,1,3,64048,53267,129383,236801,0.041766642,0.084209904,0.1729636413303517,0.31128217291122673
4197,3.9551121156743907,5.851770747912583,10740,0.43,86,1,3,64048,53267,129383,236801,0.042012013,0.084693357,0.1739058880239398,0.3128221797642613
4435,2.189970679970673,18.219290560891835,10740,0.43,86,1,3,64048,53267,129383,236801,0.041640612,0.083961539,0.17247935324861252,0.3104899948208233
4892,1.3370822367230621,0.46000467219014674,10740,0.43,86,1,3,64048,53267,129383,236801,0.041360455,0.083409311,0.1714020197376268,0.30872613504242863
5753,3.231059036392247,10.367006006030127,10740,0.43,86,1,3,64048,53267,129383,236801,0.041813534698526444,0.084302307,0.1731437788346939,0.31157672023403027
5867,1.1547398330287661,63.763014412815025,10740,0.43,86,1,3,64048,53267,129383,236801,0.041097005,0.082889857,0.17038793892123383,0.30706381489074097
5980,3.277340807104376,8.989304489550479,10740,0.43,86,1,3,64048,53267,129383,236801,0.042076611,0.084820612,0.17415381123208407,0.3132271040082282
6477,3.439474939942151,11.496077605722077,10740,0.43,86,1,3,64048,53267,129383,236801,0.042151567,0.084968259,0.1744414142442552,0.3136966891244338
6688,3.9170656233465335,98.62439013,10740,0.43,86,1,3,64048,53267,129383,236801,0.042327962673216146,0.085315675,0.17511793413954768,0.31480065854296535
8095,4.626969490290215,7.620220888242171,10740,0.43,86,1,3,64048,53267,129383,236801,0.042389269,0.085436403,0.17535295674221119,0.3151839727163046
8595,2.8275782199297117,21.122704514588126,10740,0.43,86,1,3,64048,53267,129383,236801,0.041773498824841715,0.084223417,0.17298998471921245,0.31132525150305845
8883,3.618339200765841,14.561828408136764,10740,0.43,86,1,3,64048,53267,129383,236801,0.042301232,0.085263032,0.17501544187439932,0.314633464
9011,4.324337629426381,18.267916328529324,10740,0.43,86,1,3,64048,53267,129383,236801,0.042315034310866806,0.085290215,0.17506836540675608,0.3147198001199868
9864,3.7608431067978714,40.70160779984549,10740,0.43,86,1,3,64048,53267,129383,236801,0.042387073,0.085432079,0.175344539,0.3151702461444119
127,3.1856282968485283,30.678496923816294,12020,1.07,79,5,3,54560,45069,74517,239717,0.024913115970828792,0.050688838,0.10622258605952684,0.1979007735701287
1079,3.2068494880798677,45.21569294373034,12020,1.07,79,5,3,54560,45069,74517,239717,0.024937959226594364,0.050738708,0.1063239432599854,0.1980793850610547
2731,3.1098258548869286,19.62780195245561,12020,1.07,79,5,3,54560,45069,74517,239717,0.024810038,0.050481911059883866,0.10580194823509304,0.19715931767803174
3420,1.5994511955462065,98.73251752614989,12020,1.07,79,5,3,54560,45069,74517,239717,0.024510095309608015,0.049879645,0.10457706954582657,0.19499831607067986
5476,2.741744515608142,49.29544456538444,12020,1.07,79,5,3,54560,45069,74517,239717,0.024791417401000326,0.050444527,0.10572594319767414,0.197025308
6259,4.583195430035366,21.468183540460686,12020,1.07,79,5,3,54560,45069,74517,239717,0.025341899,0.051549368,0.10797071496808586,0.20097858824546433
8115,3.3271650591108406,90.82340881047693,12020,1.07,79,5,3,54560,45069,74517,239717,0.024970797363901287,0.050804623,0.10645790484492312,0.1983154219934934
9076,3.529603580540786,2.459314870228519,12020,1.07,79,5,3,54560,45069,74517,239717,0.025034166,0.050931815,0.10671636910839599,0.19877073313581994
128,1.9989767169174208,18.95032922044098,11740,-0.06,64,6,2,60113,51571,161060,163840,0.022348822,0.04553414,0.095712565,0.17927408589170302
231,3.658956819643385,6.204615236407888,11740,-0.06,64,6,2,60113,51571,161060,163840,0.022797356779214684,0.046436814,0.097557809,0.18255956022477304
375,2.936692129,1.2408994001953118,11740,-0.06,64,6,2,60113,51571,161060,163840,0.022531492085130833,0.045901815,0.096464411,0.1806135350832162
388,4.867874058473261,8.700322021726738,11740,-0.06,64,6,2,60113,51571,161060,163840,0.022902593,0.046648538,0.097990323,0.18332871981080712
401,1.975981209409889,29.251717251853957,11740,-0.06,64,6,2,60113,51571,161060,163840,0.022478591301537842,0.045795345,0.096246728,0.18022583310318196
437,1.8438795624798017,47.92518382772199,11740,-0.06,64,6,2,60113,51571,161060,163840,0.022454195,0.045746242,0.096146326,0.18004698277300835
768,1.2691384516860582,28.696964330191538,11740,-0.06,64,6,2,60113,51571,161060,163840,0.022351709,0.045539951,0.095724451,0.17929527044030247
940,2.1251382542121364,63.01342853482081,11740,-0.06,64,6,2,60113,51571,161060,163840,0.022517388079124068,0.04587343,0.096406378,0.1805101847981293
1372,2.3534714637008634,42.35389467321206,11740,-0.06,64,6,2,60113,51571,161060,163840,0.022439895921736785,0.045717461,0.096087474,0.17994213754642885
2929,4.090090367050178,15.101449128612977,11740,-0.06,64,6,2,60113,51571,161060,163840,0.022933716515741276,0.046711149812839414,0.098118206,0.18355607104852023
5336,4.145469543846792,12.867720356948253,11740,-0.06,64,6,2,60113,51571,161060,163840,0.022991976325628882,0.046828348,0.098357554,0.1839815029977776
6319,2.4247141373136842,42.76113014143172,11740,-0.06,64,6,2,60113,51571,161060,163840,0.022679128240588597,0.046198922,0.097071708,0.1816946797082556
6385,2.129305403,24.08184031013366,11740,-0.06,64,6,2,60113,51571,161060,163840,0.022623846,0.046087676989934656,0.096844345,0.18128999685093172
7725,3.7929319592525204,36.77179992345172,11740,-0.06,64,6,2,60113,51571,161060,163840,0.022839035625059845,0.046520669817906035,0.097729125,0.18286426159431568
8449,4.325742477170844,51.12810387699848,11740,-0.06,64,6,2,60113,51571,161060,163840,0.022956409,0.0467568,0.098211439,0.18372180237811264
129,2.373101956257793,58.56073218195343,27620,0.1,68,6,6,63662,53691,154947,200209,0.028467952499428573,0.057810933,0.12063551449921406,0.223103194
1907,1.9239172421122546,13.529636990409653,27620,0.1,68,6,6,63662,53691,154947,200209,0.028241291465979534,0.057357643105827694,0.11972194282622839,0.22151744626673897
2188,2.519697163848058,144.05875554994086,27620,0.1,68,6,6,63662,53691,154947,200209,0.028553496,0.057981977667411866,0.1209801105428987,0.22370092080274195
2322,3.1283472957520453,0.10665913429289824,27620,0.1,68,6,6,63662,53691,154947,200209,0.028703633,0.058282142,0.12158466130383483,0.2247490117982608
2591,1.7680650038717953,9.491563859719136,27620,0.1,68,6,6,63662,53691,154947,200209,0.028382983259008565,0.05764102,0.12029312676396486,0.22250907472859205
2977,4.686906677806645,23.264767427217368,27620,0.1,68,6,6,63662,53691,154947,200209,0.029099418,0.059073181,0.1231767999149398,0.22750592831191807
3908,3.5148855481023284,45.432140840975265,27620,0.1,68,6,6,63662,53691,154947,200209,0.028671673904720363,0.058218251,0.12145599910013738,0.22452601231643388
4061,4.689995585210013,29.831801105653387,27620,0.1,68,6,6,63662,53691,154947,200209,0.029127217740461453,0.059128730661994644,0.12328854679639134,0.22769924603146585
4087,2.5961618081932163,3.357425707,27620,0.1,68,6,6,63662,53691,154947,200209,0.028454893254530766,0.057784819172136515,0.12058289835008773,0.22301190799637027
4241,2.3389413063171163,34.50600367,27620,0.1,68,6,6,63662,53691,154947,200209,0.028560242804985925,0.057995468,0.12100728575830233,0.22374804855149366
6778,3.182250176671032,22.21099464043464,27620,0.1,68,6,6,63662,53691,154947,200209,0.028826551,0.05852785,0.12207936829215627,0.2256061530353346
7451,4.507434332104687,10.046595875602616,27620,0.1,68,6,6,63662,53691,154947,200209,0.029167051,0.059208322,0.12344864386119969,0.227976166
9185,3.2475924120057056,14.235249625287363,27620,0.1,68,6,6,63662,53691,154947,200209,0.028901985,0.058678622,0.12238285708524943,0.22613175471908764
9432,4.5891863541331785,17.80157935157422,27620,0.1,68,6,6,63662,53691,154947,200209,0.029236731,0.059347543716761875,0.12372865159269653,0.22846037914136885
9865,3.9278713534108483,8.029954598337586,27620,0.1,68,6,6,63662,53691,154947,200209,0.029085072,0.059044514442244345,0.12311912875272835,0.2274061501750534
130,4.408193663218771,12.57392122609098,20580,0.95,41,4,9,50775,42449,56065,119086,0.017334292,0.035412469624204745,0.074883251,0.14173887595525547
712,4.87330784,86.02706039631539,20580,0.95,41,4,9,50775,42449,56065,119086,0.017411501403168494,0.035568732,0.075206758,0.14232814399493143
841,2.6695317672018932,25.773209383186007,20580,0.95,41,4,9,50775,42449,56065,119086,0.016992896663392765,0.034721375438872215,0.073451764,0.13912903703400847
2436,4.586986199630978,19.709610640047565,20580,0.95,41,4,9,50775,42449,56065,119086,0.017395128297854612,0.035535596,0.075138162,0.14220321378300327
2952,1.2530506872826992,22.744494022519138,20580,0.95,41,4,9,50775,42449,56065,119086,0.016820627,0.034372549921089846,0.072728779,0.13780943636510512
3240,1.610632658163135,11.346132060934485,20580,0.95,41,4,9,50775,42449,56065,119086,0.016875893192567104,0.034484464,0.072960768,0.1382329727679178
3517,4.823675199848177,37.900980406066076,20580,0.95,41,4,9,50775,42449,56065,119086,0.017346037499333944,0.035436242580409116,0.074932471,0.1418285441394299
3735,2.5434377873444363,20.798155245306447,20580,0.95,41,4,9,50775,42449,56065,119086,0.017115540109328586,0.034969674920926064,0.073966212,0.14006740887362312
3821,1.3354949542080483,92.31217431,20580,0.95,41,4,9,50775,42449,56065,119086,0.016845007661994704,0.034421921,0.072831125,0.13799629997769902
4251,1.1693379700732134,48.416448705167994,20580,0.95,41,4,9,50775,42449,56065,119086,0.016827531077733826,0.03438653,0.07275776,0.13786235312752437
6380,1.7974005157787452,77.03140985112448,20580,0.95,41,4,9,50775,42449,56065,119086,0.016948463702823435,0.03463141,0.073265328,0.13878884701772998
7260,4.293812215037283,43.14883501739872,20580,0.95,41,4,9,50775,42449,56065,119086,0.017424263,0.035594558,0.075260219,0.1424255042094067
8942,2.1153503343104334,109.46449797051973,20580,0.95,41,4,9,50775,42449,56065,119086,0.017031794554787316,0.03480013,0.073614952,0.13942675145875172
131,3.2368725270738326,9.304361148184286,12700,0.09,159,4,5,92275,73648,385245,459875,0.43953147498114975,0.6969307820450736,0.9240118239612529,0.9936598814575563
1208,2.348849961625143,10.251444811221226,12700,0.09,159,4,5,92275,73648,385245,459875,0.43737427992981215,0.6945207052125265,0.9227012929928472,0.9934433744513257
1307,2.5047618750784886,10.424149342711663,12700,0.09,159,4,5,92275,73648,385245,459875,0.43783370014052025,0.6950348058880709,0.9229818556707787,0.9934900250895373
2874,4.568297404374483,9.828314125471751,12700,0.09,159,4,5,92275,73648,385245,459875,0.4440130198887473,0.7019062641033291,0.9266793403135404,0.9940895424594018
3245,2.331800987849493,10.295980774042583,12700,0.09,159,4,5,92275,73648,385245,459875,0.4379005229135179,0.6951095447978219,0.9230225977120307,0.993496786
6399,2.291257990855373,56.508860354294065,12700,0.09,159,4,5,92275,73648,385245,459875,0.4367942545950899,0.6938710079711325,0.9223459470976966,0.9933840545856198
8000,1.1728547981999933,8.331145581402376,12700,0.09,159,4,5,92275,73648,385245,459875,0.4341567014333094,0.690907668,0.920714074,0.9931082710337508
8165,2.275193447002205,46.95080543021303,12700,0.09,159,4,5,92275,73648,385245,459875,0.4372465667534652,0.694377712,0.9226231594357476,0.9934303536706429
8380,4.0562223594097535,2.703213061852514,12700,0.09,159,4,5,92275,73648,385245,459875,0.44414667103876304,0.7020539944447275,0.9267577615018537,0.9941019499532618
9423,3.687824561979648,39.379503778212246,12700,0.09,159,4,5,92275,73648,385245,459875,0.4415206280352568,0.6991444064141135,0.925204938,0.9938538870076962
132,3.0589687750271195,125.72422406761441,31060,0.59,218,3,3,133085,105583,598791,347531,0.3459027214141853,0.5832497056602609,0.8488586226347299,0.9755354154513328
2493,2.347390805788611,76.48853403957578,31060,0.59,218,3,3,133085,105583,598791,347531,0.3463981825302669,0.5839003335275632,0.8493675573215435,0.9756969223404498
4859,2.3282955632952818,92.86901744443577,31060,0.59,218,3,3,133085,105583,598791,347531,0.34530964160900457,0.5824701987967529,0.8482476626264521,0.9753408381749923
5477,2.178595612250002,26.454445810293393,31060,0.59,218,3,3,133085,105583,598791,347531,0.3451037267074841,0.5821993817272055,0.8480350925853841,0.9752729619294358
6907,4.119848809555117,11.563391548240938,31060,0.59,218,3,3,133085,105583,598791,347531,0.35170671941510534,0.5908385304315165,0.8547375071652403,0.9773690304113379
7729,3.278831402279733,10.543384186608533,31060,0.59,218,3,3,133085,105583,598791,347531,0.3482649812782562,0.5863470676086429,0.8512731985464344,0.9762970003759274
7930,4.2027712036669245,20.636666105137124,31060,0.59,218,3,3,133085,105583,598791,347531,0.3505234376165468,0.5892971981249464,0.8535536016672614,0.9770054097379841
8281,4.086199741151269,8.609665169080113,31060,0.59,218,3,3,133085,105583,598791,347531,0.35032962123901257,0.5890444501606856,0.853358972,0.97694536
9696,2.2100158414056463,4.629435089206472,31060,0.59,218,3,3,133085,105583,598791,347531,0.3478148539621575,0.5857577846878154,0.8508154254565008,0.9761535215714352
133,1.3983188541601157,72.61936743300717,35860,-0.26,62,4,4,57506,47540,160413,139246,0.020290956660937498,0.041387056,0.087209099,0.16405002069797225
506,1.7270543910447769,55.801190901054746,35860,-0.26,62,4,4,57506,47540,160413,139246,0.020354025,0.041514292492447646,0.087470628,0.16452029215125108
746,3.7671105565679293,45.315633882773284,35860,-0.26,62,4,4,57506,47540,160413,139246,0.020832291,0.042478869,0.08945197,0.16807884810169638
2185,1.9124015116095405,7.543135432309111,35860,-0.26,62,4,4,57506,47540,160413,139246,0.020415462,0.041638227514538384,0.087725333,0.16497816836541557
2946,1.5634744158034453,10.98764793296878,35860,-0.26,62,4,4,57506,47540,160413,139246,0.020486164069671964,0.041780843,0.088018382,0.1655048213770084
3841,3.293998339740864,85.18044921514094,35860,-0.26,62,4,4,57506,47540,160413,139246,0.020804395935533515,0.042422624378935736,0.089336501,0.16787166624644412
5371,2.460101216155292,3.548948544220874,35860,-0.26,62,4,4,57506,47540,160413,139246,0.020685327,0.042182523,0.08884349,0.1669867906269379
5393,3.585606946663199,9.534005714473652,35860,-0.26,62,4,4,57506,47540,160413,139246,0.020883665546445385,0.042582454,0.089664607,0.16846030714843185
6364,2.487211965098143,10.285326084438683,35860,-0.26,62,4,4,57506,47540,160413,139246,0.020588939,0.041988134,0.088444237,0.16626985659572802
8030,2.0190351807993814,4.599546760723018,35860,-0.26,62,4,4,57506,47540,160413,139246,0.020655478,0.042122327686979544,0.088719866,0.16676483276340415
8295,2.2953985229833793,76.03114200533174,35860,-0.26,62,4,4,57506,47540,160413,139246,0.020708563,0.04222938,0.088939714,0.16715953361824465
9339,2.489867791302693,30.092550281501136,35860,-0.26,62,4,4,57506,47540,160413,139246,0.020642185738405927,0.042095521,0.08866481,0.1666659741706421
9741,4.564202467722138,10.183592557407605,35860,-0.26,62,4,4,57506,47540,160413,139246,0.021136222229462875,0.043091586,0.090709356,0.1703332862571897
134,1.0641126258204925,0.8826401711697786,23940,0.16,80,6,6,84741,70623,168039,250443,0.061534379,0.12273687109183307,0.2462487130062908,0.42600227930614387
627,2.752176303621535,28.15075960814453,23940,0.16,80,6,6,84741,70623,168039,250443,0.062426469,0.1244554325975269,0.24943280065931472,0.4307541208302109
1274,3.1976473282438582,29.74565746747522,23940,0.16,80,6,6,84741,70623,168039,250443,0.062691237,0.1249651588053905,0.2503758115194513,0.43215772225047555
4739,2.247110587220088,37.261370011687745,23940,0.16,80,6,6,84741,70623,168039,250443,0.062381586886148144,0.12436901124163158,0.2492728551099771,0.430515885
4952,3.6908544460017447,91.60375629,23940,0.16,80,6,6,84741,70623,168039,250443,0.063499144,0.12651958361572035,0.2532476214720022,0.43642172169462445
5486,4.3950108022609395,11.482051013542014,23940,0.16,80,6,6,84741,70623,168039,250443,0.063540366,0.1265988564988445,0.25339392007583394,0.43663852036387063
5899,1.5114152716347822,7.532247240477295,23940,0.16,80,6,6,84741,70623,168039,250443,0.062063354107786406,0.1237561214794507,0.24813801576181216,0.4288241595907727
6523,1.864931577563965,6.639183103132149,23940,0.16,80,6,6,84741,70623,168039,250443,0.062277995731143676,0.12416952757073751,0.24890358802804868,0.4299656822969574
8284,1.9413022038389984,8.257795531,23940,0.16,80,6,6,84741,70623,168039,250443,0.062409852,0.12442343637979247,0.2493735853385497,0.4306659264911721
136,2.5079446691473666,3.507301121509266,29940,0.75,85,6,1,67650,54515,95143,247311,0.039733436496090735,0.080198845,0.16512386556846137,0.29840326138501283
701,2.1792689533870675,10.643900575430521,29940,0.75,85,6,1,67650,54515,95143,247311,0.039869771,0.080468084,0.1656513473033776,0.2992734642351431
967,4.631044974600714,23.615382081861387,29940,0.75,85,6,1,67650,54515,95143,247311,0.040475109,0.081663046,0.16799030627183154,0.30312573078257854
3297,3.4707783447543634,1.8322861331769416,29940,0.75,85,6,1,67650,54515,95143,247311,0.040392717620142626,0.081500449,0.16767225308926603,0.3026025092864201
4176,1.7994918985977746,13.91992790340873,29940,0.75,85,6,1,67650,54515,95143,247311,0.039634483,0.080003401,0.1647408474521418,0.29777105245400703
5421,1.7496451519351077,15.626570369904574,29940,0.75,85,6,1,67650,54515,95143,247311,0.039659987,0.080053777,0.16483958022948353,0.29793404731086437
5690,1.9732077119318685,23.666037694184297,29940,0.75,85,6,1,67650,54515,95143,247311,0.03997055,0.080667082,0.16604110099867309,0.2999161123940377
6016,4.696311221177078,10.701380002288095,29940,0.75,85,6,1,67650,54515,95143,247311,0.040904059,0.082509323,0.16964463571543908,0.30584411932580136
6474,2.7323044103471705,100.45638278452951,29940,0.75,85,6,1,67650,54515,95143,247311,0.040252421,0.081223543,0.16713045537339322,0.3017107673781655
6557,4.4437219303147835,3.9336103989602917,29940,0.75,85,6,1,67650,54515,95143,247311,0.040604536,0.081918435,0.16848973428136604,0.3039469386503024
7611,2.080019985860056,21.01645724451681,29940,0.75,85,6,1,67650,54515,95143,247311,0.039844214,0.080417617,0.16555248668193367,0.29911041118540227
8040,4.310717628814162,66.24093857868614,29940,0.75,85,6,1,67650,54515,95143,247311,0.040610595,0.08193039,0.16851311048379713,0.30398536442292845
8102,2.205699647194234,8.806530161202657,29940,0.75,85,6,1,67650,54515,95143,247311,0.039902882705135756,0.08053347,0.16577942034053916,0.2994846702972369
8127,1.6860519905920888,2.886871734342553,29940,0.75,85,6,1,67650,54515,95143,247311,0.039957387,0.080641093,0.1659902033473043,0.29983220586627357
8307,3.164121156251246,132.82192050749578,29940,0.75,85,6,1,67650,54515,95143,247311,0.04023159,0.081182425,0.16704998610965394,0.3015782757583323
9447,4.576218450808579,17.367345761563445,29940,0.75,85,6,1,67650,54515,95143,247311,0.0407498,0.082205031,0.16904999857680458,0.3048676138635037
137,3.4128522483980173,0.8360993933873194,12680,0.82,76,6,2,66777,53721,175620,183362,0.033592775822872456,0.068029879,0.14109598786365463,0.25820196080773283
251,2.544203742607343,1.0125250704138251,12680,0.82,76,6,2,66777,53721,175620,183362,0.033542823517179965,0.067930551,0.14089835558939323,0.2578667431652859
3144,2.4957548544150985,10.902198243007968,12680,0.82,76,6,2,66777,53721,175620,183362,0.033420595900759076,0.067687482,0.1404146231801121,0.2570459378791158
4036,3.8782336530617396,15.357536690790303,12680,0.82,76,6,2,66777,53721,175620,183362,0.033837030151609215,0.068515492,0.1420618529036508,0.259839161
5681,2.903706789459853,9.546275377006413,12680,0.82,76,6,2,66777,53721,175620,183362,0.033800873101689666,0.068443615,0.14191892870891587,0.2595970080406266
8421,4.733891167790231,16.117221860547495,12680,0.82,76,6,2,66777,53721,175620,183362,0.034209201,0.06925517,0.1435319236351007,0.26232761428366846
8428,4.097594148069023,22.46960315328313,12680,0.82,76,6,2,66777,53721,175620,183362,0.034026967947889286,0.068893025,0.14281234959835398,0.26111007378916673
138,1.318860293,9.593578577560189,43260,0.92,84,3,9,72394,58648,168686,295637,0.15912429730490762,0.30047100829255724,0.5376566180446996,0.7801714904501638
431,3.4292976671722637,28.639345530083904,43260,0.92,84,3,9,72394,58648,168686,295637,0.16181171471919964,0.3050728929141845,0.5441977304702845,0.7862371697590755
438,4.366488030171096,1.0687793064348867,43260,0.92,84,3,9,72394,58648,168686,295637,0.1638703530821729,0.30858748771265043,0.54915969,0.7907829068504924
1695,3.2475078249660525,45.78335804390052,43260,0.92,84,3,9,72394,58648,168686,295637,0.16174436861699637,0.3049577617587814,0.5440346932716883,0.7860869949601162
1749,4.971328526727902,47.49295885551292,43260,0.92,84,3,9,72394,58648,168686,295637,0.1639447678065996,0.30871435982570206,0.5493382653388678,0.7909456084231912
1771,1.4513621780675376,58.13323071932004,43260,0.92,84,3,9,72394,58648,168686,295637,0.15949677834897946,0.3011097718683724,0.5385675462922388,0.7810212006320674
2470,2.3365720895354487,13.724032810730534,43260,0.92,84,3,9,72394,58648,168686,295637,0.1615521247220839,0.3046290582352523,0.5435690440568623,0.7856577969274173
2754,2.7014259850799345,16.113034369799497,43260,0.92,84,3,9,72394,58648,168686,295637,0.16205023609890512,0.30548057681578367,0.5447747999076226,0.7867682969681995
3110,4.081647148274575,5.211325586522868,43260,0.92,84,3,9,72394,58648,168686,295637,0.163853592,0.30855890992378343,0.5491194614150066,0.790746245
3876,1.450016532952366,72.07184559274403,43260,0.92,84,3,9,72394,58648,168686,295637,0.15976264585168343,0.30156552126614944,0.5392168921560898,0.781625922
5967,1.5980345580827846,37.759090426649664,43260,0.92,84,3,9,72394,58648,168686,295637,0.1602143182531135,0.30233942595462726,0.5403184172201685,0.7826498704380733
7692,3.9362561400924316,176.3992405523923,43260,0.92,84,3,9,72394,58648,168686,295637,0.16426426566596064,0.3092589459838352,0.5501043493532127,0.7916428911694059
8220,2.4415124862262783,31.467319453038126,43260,0.92,84,3,9,72394,58648,168686,295637,0.16242558453446643,0.3061218778344694,0.5456817561840799,0.7876017372514126
8374,3.476831700119292,37.20949543512569,43260,0.92,84,3,9,72394,58648,168686,295637,0.16289711820410302,0.30692708359706866,0.5468191390831558,0.7886446621614464
9270,2.217773795961496,6.321975194454106,43260,0.92,84,3,9,72394,58648,168686,295637,0.16141666195307547,0.30439739246092434,0.5432407075455918,0.7853549089118951
139,3.732457142892186,9.414452699,15140,-0.32,43,3,5,47271,39595,64862,138837,0.014378779,0.029421102553944145,0.062433621,0.11891098461670113
545,3.504218835923205,41.12367123217798,15140,-0.32,43,3,5,47271,39595,64862,138837,0.014355976174472596,0.029374803520058612,0.062337067,0.11873279222855138
1010,2.012795628051241,14.338951126665323,15140,-0.32,43,3,5,47271,39595,64862,138837,0.014263149337402026,0.029186312,0.061943924766376446,0.11800705682272616
3197,3.709215837192564,43.924982454329644,15140,-0.32,43,3,5,47271,39595,64862,138837,0.014497397,0.029661932672899516,0.062935772,0.11983743022386417
4546,1.429444473802671,6.530094148514881,15140,-0.32,43,3,5,47271,39595,64862,138837,0.014154124,0.028964906032404647,0.061482017,0.11715400693946898
4580,1.8844930515560598,7.680160839705578,15140,-0.32,43,3,5,47271,39595,64862,138837,0.014291606171257909,0.029244097899576493,0.062064459,0.11822959324383164
5417,3.7911881322500953,47.38744840026373,15140,-0.32,43,3,5,47271,39595,64862,138837,0.014535320209404845,0.02973892,0.063096267,0.12013343551684741
5735,2.4568088905980643,12.233421036755145,15140,-0.32,43,3,5,47271,39595,64862,138837,0.014375543256382572,0.029414533391428743,0.062419921860777605,0.11888570337315862
5961,2.2602238772746177,57.873719614212426,15140,-0.32,43,3,5,47271,39595,64862,138837,0.014271739445821274,0.029203756,0.061980311,0.11807423791237681
7137,4.051421911585487,7.074516601062294,15140,-0.32,43,3,5,47271,39595,64862,138837,0.014589112,0.029848117772312777,0.063323885,0.12055315244557807
7666,2.386311951503117,7.289808902395341,15140,-0.32,43,3,5,47271,39595,64862,138837,0.014308072876278333,0.029277535002669386,0.062134202,0.11835834246733479
8703,3.9666435548723546,84.90598988356659,15140,-0.32,43,3,5,47271,39595,64862,138837,0.014514311740652763,0.029696271,0.063007359,0.11996946532157882
8993,1.7573908945194345,6.526125965703778,15140,-0.32,43,3,5,47271,39595,64862,138837,0.014248194506890743,0.029155943826704278,0.061880576,0.11789008802019896
140,4.730266834823844,51.33062754740017,13740,1.11,86,6,5,62916,52725,156099,277454,0.050324412200043134,0.10099352603113665,0.20533772487957247,0.36322433024242373
305,2.731359684228689,31.82548594554489,13740,1.11,86,6,5,62916,52725,156099,277454,0.049781287,0.099933093,0.20331277218394528,0.3600340306955192
1829,3.704372136658307,3.3854870578298577,13740,1.11,86,6,5,62916,52725,156099,277454,0.050251462,0.10085112995466783,0.20506597298607943,0.3627966415171169
2101,1.036662200735266,53.41626078379996,13740,1.11,86,6,5,62916,52725,156099,277454,0.048879806,0.098171559,0.19994291778646722,0.3547075029835871
2965,3.393224302784075,23.236509734663013,13740,1.11,86,6,5,62916,52725,156099,277454,0.050169616,0.10069135718046185,0.20476099963245642,0.3623165
3066,1.0594244900300152,41.732169093990294,13740,1.11,86,6,5,62916,52725,156099,277454,0.049207326779338145,0.098811754,0.20116850961287924,0.35664722992210385
3231,1.8119742367647889,6.415660282173222,13740,1.11,86,6,5,62916,52725,156099,277454,0.049523938,0.099430401,0.2023518907018832,0.35851743097548006
3649,3.8744149627607825,4.589284862473784,13740,1.11,86,6,5,62916,52725,156099,277454,0.050115598959504015,0.10058590134093015,0.20455967173098188,0.3619994383105637
